parcel_id,vacancy_class,source_signal
02-038-0-0029,vacant,improvement_value_zero_or_null
02-038-0-0030,developed,improvement_value_ge_20pct_land_value
02-038-0-0031,developed,improvement_value_ge_20pct_land_value
02-038-0-0033,developed,improvement_value_ge_20pct_land_value
02-038-0-0034,developed,improvement_value_ge_20pct_land_value
02-038-0-0035,developed,improvement_value_ge_20pct_land_value
02-039-0-0002,developed,improvement_value_ge_20pct_land_value
02-039-0-0003,developed,improvement_value_ge_20pct_land_value
02-039-0-0004,developed,improvement_value_ge_20pct_land_value
02-039-0-0005,developed,improvement_value_ge_20pct_land_value
02-039-0-0006,developed,improvement_value_ge_20pct_land_value
02-039-0-0007,developed,improvement_value_ge_20pct_land_value
02-039-0-0009,developed,improvement_value_ge_20pct_land_value
02-039-0-0010,developed,improvement_value_ge_20pct_land_value
02-039-0-0011,developed,improvement_value_ge_20pct_land_value
02-039-0-0012,developed,improvement_value_ge_20pct_land_value
02-039-0-0013,developed,improvement_value_ge_20pct_land_value
02-039-0-0014,developed,improvement_value_ge_20pct_land_value
02-039-0-0017,developed,improvement_value_ge_20pct_land_value
02-039-0-0018,developed,improvement_value_ge_20pct_land_value
02-039-0-0019,developed,improvement_value_ge_20pct_land_value
02-039-0-0020,vacant,improvement_value_zero_or_null
02-039-0-0021,developed,improvement_value_ge_20pct_land_value
02-039-0-0022,developed,improvement_value_ge_20pct_land_value
02-039-0-0023,developed,improvement_value_ge_20pct_land_value
02-039-0-0024,developed,improvement_value_ge_20pct_land_value
02-039-0-0025,developed,improvement_value_ge_20pct_land_value
02-039-0-0026,partial,improvement_value_lt_20pct_land_value
02-039-0-0027,developed,improvement_value_ge_20pct_land_value
02-039-0-0028,developed,improvement_value_ge_20pct_land_value
02-039-0-0029,developed,improvement_value_ge_20pct_land_value
02-039-0-0030,developed,improvement_value_ge_20pct_land_value
02-039-0-0031,developed,improvement_value_ge_20pct_land_value
02-039-0-0032,developed,improvement_value_ge_20pct_land_value
02-039-0-0034,vacant,land_use_field
02-039-0-0037,vacant,improvement_value_zero_or_null
02-039-0-0039,developed,improvement_value_ge_20pct_land_value
02-039-0-0041,developed,improvement_value_ge_20pct_land_value
02-039-0-0043,developed,improvement_value_ge_20pct_land_value
02-039-0-0044,developed,improvement_value_ge_20pct_land_value
02-039-0-0045,developed,improvement_value_ge_20pct_land_value
02-040-0-0001,developed,improvement_value_ge_20pct_land_value
02-040-0-0002,developed,improvement_value_ge_20pct_land_value
02-040-0-0003,developed,improvement_value_ge_20pct_land_value
02-040-0-0004,developed,improvement_value_ge_20pct_land_value
02-040-0-0005,developed,improvement_value_ge_20pct_land_value
02-040-0-0006,developed,improvement_value_ge_20pct_land_value
02-040-0-0013,developed,improvement_value_ge_20pct_land_value
02-040-0-0014,developed,improvement_value_ge_20pct_land_value
02-040-0-0015,developed,improvement_value_ge_20pct_land_value
02-040-0-0016,developed,improvement_value_ge_20pct_land_value
02-040-0-0017,developed,improvement_value_ge_20pct_land_value
02-040-0-0018,developed,improvement_value_ge_20pct_land_value
02-040-0-0019,developed,improvement_value_ge_20pct_land_value
02-040-0-0020,developed,improvement_value_ge_20pct_land_value
02-040-0-0023,developed,improvement_value_ge_20pct_land_value
02-040-0-0025,developed,improvement_value_ge_20pct_land_value
02-040-0-0026,developed,improvement_value_ge_20pct_land_value
02-040-0-0030,developed,improvement_value_ge_20pct_land_value
02-040-0-0031,developed,improvement_value_ge_20pct_land_value
02-040-0-0032,developed,improvement_value_ge_20pct_land_value
02-040-0-0033,developed,improvement_value_ge_20pct_land_value
02-040-0-0035,developed,improvement_value_ge_20pct_land_value
02-040-0-0037,developed,improvement_value_ge_20pct_land_value
02-040-0-0038,developed,improvement_value_ge_20pct_land_value
02-040-0-0040,developed,improvement_value_ge_20pct_land_value
02-040-0-0041,developed,improvement_value_ge_20pct_land_value
02-040-0-0043,developed,improvement_value_ge_20pct_land_value
02-040-0-0044,developed,improvement_value_ge_20pct_land_value
02-040-0-0045,vacant,improvement_value_zero_or_null
02-040-0-0046,developed,improvement_value_ge_20pct_land_value
02-040-0-0047,developed,improvement_value_ge_20pct_land_value
02-041-0-0001,developed,improvement_value_ge_20pct_land_value
02-041-0-0002,developed,improvement_value_ge_20pct_land_value
02-041-0-0003,developed,improvement_value_ge_20pct_land_value
02-041-0-0004,vacant,improvement_value_zero_or_null
02-041-0-0005,developed,improvement_value_ge_20pct_land_value
02-041-0-0006,developed,improvement_value_ge_20pct_land_value
02-041-0-0007,developed,improvement_value_ge_20pct_land_value
02-041-0-0008,developed,improvement_value_ge_20pct_land_value
02-041-0-0009,developed,improvement_value_ge_20pct_land_value
02-041-0-0010,developed,improvement_value_ge_20pct_land_value
02-041-0-0011,developed,improvement_value_ge_20pct_land_value
02-041-0-0012,developed,improvement_value_ge_20pct_land_value
02-041-0-0013,developed,improvement_value_ge_20pct_land_value
02-041-0-0014,developed,improvement_value_ge_20pct_land_value
02-041-0-0015,developed,improvement_value_ge_20pct_land_value
02-041-0-0016,developed,improvement_value_ge_20pct_land_value
02-041-0-0017,developed,improvement_value_ge_20pct_land_value
02-041-0-0018,developed,improvement_value_ge_20pct_land_value
02-041-0-0019,developed,improvement_value_ge_20pct_land_value
02-042-0-0002,developed,improvement_value_ge_20pct_land_value
02-042-0-0012,developed,improvement_value_ge_20pct_land_value
02-042-0-0013,developed,improvement_value_ge_20pct_land_value
02-042-0-0018,developed,improvement_value_ge_20pct_land_value
02-042-0-0019,developed,improvement_value_ge_20pct_land_value
02-042-0-0020,developed,improvement_value_ge_20pct_land_value
02-042-0-0021,developed,improvement_value_ge_20pct_land_value
02-042-0-0022,developed,improvement_value_ge_20pct_land_value
02-042-0-0024,developed,improvement_value_ge_20pct_land_value
02-042-0-0025,developed,improvement_value_ge_20pct_land_value
02-042-0-0026,developed,improvement_value_ge_20pct_land_value
02-042-0-0027,developed,improvement_value_ge_20pct_land_value
02-042-0-0028,developed,improvement_value_ge_20pct_land_value
02-042-0-0029,developed,improvement_value_ge_20pct_land_value
02-042-0-0030,developed,improvement_value_ge_20pct_land_value
02-042-0-0034,developed,improvement_value_ge_20pct_land_value
02-042-0-0036,developed,improvement_value_ge_20pct_land_value
02-042-0-0050,developed,improvement_value_ge_20pct_land_value
02-042-0-0052,developed,improvement_value_ge_20pct_land_value
02-042-0-0055,developed,improvement_value_ge_20pct_land_value
02-042-0-0056,developed,improvement_value_ge_20pct_land_value
02-042-0-0057,developed,improvement_value_ge_20pct_land_value
02-042-0-0058,developed,improvement_value_ge_20pct_land_value
02-042-0-0059,developed,improvement_value_ge_20pct_land_value
02-042-0-0060,developed,improvement_value_ge_20pct_land_value
02-043-0-0002,developed,improvement_value_ge_20pct_land_value
02-043-0-0003,developed,improvement_value_ge_20pct_land_value
02-043-0-0004,developed,improvement_value_ge_20pct_land_value
02-043-0-0005,developed,improvement_value_ge_20pct_land_value
02-043-0-0006,developed,improvement_value_ge_20pct_land_value
02-043-0-0007,developed,improvement_value_ge_20pct_land_value
02-043-0-0008,developed,improvement_value_ge_20pct_land_value
02-043-0-0010,developed,improvement_value_ge_20pct_land_value
02-043-0-0011,developed,improvement_value_ge_20pct_land_value
02-043-0-0012,developed,improvement_value_ge_20pct_land_value
02-043-0-0014,developed,improvement_value_ge_20pct_land_value
02-043-0-0016,developed,improvement_value_ge_20pct_land_value
02-043-0-0022,developed,improvement_value_ge_20pct_land_value
02-043-0-0023,developed,improvement_value_ge_20pct_land_value
02-043-0-0026,vacant,improvement_value_zero_or_null
02-043-0-0028,developed,improvement_value_ge_20pct_land_value
02-043-0-0029,vacant,improvement_value_zero_or_null
02-044-0-0001,developed,improvement_value_ge_20pct_land_value
02-044-0-0002,developed,improvement_value_ge_20pct_land_value
02-044-0-0004,developed,improvement_value_ge_20pct_land_value
02-044-0-0006,developed,improvement_value_ge_20pct_land_value
02-044-0-0008,developed,improvement_value_ge_20pct_land_value
02-044-0-0009,developed,improvement_value_ge_20pct_land_value
02-044-0-0010,developed,improvement_value_ge_20pct_land_value
02-044-0-0012,developed,improvement_value_ge_20pct_land_value
02-044-0-0014,developed,improvement_value_ge_20pct_land_value
02-044-0-0017,developed,improvement_value_ge_20pct_land_value
02-044-0-0018,vacant,improvement_value_zero_or_null
02-044-0-0019,developed,improvement_value_ge_20pct_land_value
02-044-0-0020,developed,improvement_value_ge_20pct_land_value
02-044-0-0021,vacant,land_use_field
02-044-0-0022,developed,improvement_value_ge_20pct_land_value
02-044-0-0023,developed,improvement_value_ge_20pct_land_value
02-044-0-0024,developed,improvement_value_ge_20pct_land_value
02-044-0-0025,developed,improvement_value_ge_20pct_land_value
02-044-0-0026,vacant,improvement_value_zero_or_null
02-044-0-0027,developed,improvement_value_ge_20pct_land_value
02-044-0-0028,partial,improvement_value_lt_20pct_land_value
02-044-0-0029,developed,improvement_value_ge_20pct_land_value
02-044-0-0030,developed,improvement_value_ge_20pct_land_value
02-044-0-0031,developed,improvement_value_ge_20pct_land_value
02-044-0-0032,developed,improvement_value_ge_20pct_land_value
02-044-0-0033,developed,improvement_value_ge_20pct_land_value
02-044-0-0035,developed,improvement_value_ge_20pct_land_value
02-044-0-0036,developed,improvement_value_ge_20pct_land_value
02-044-0-0037,developed,improvement_value_ge_20pct_land_value
02-044-0-0038,developed,improvement_value_ge_20pct_land_value
02-044-0-0039,developed,improvement_value_ge_20pct_land_value
02-044-0-0040,developed,improvement_value_ge_20pct_land_value
02-044-0-0041,developed,improvement_value_ge_20pct_land_value
02-044-0-0042,developed,improvement_value_ge_20pct_land_value
02-044-0-0044,developed,improvement_value_ge_20pct_land_value
02-044-0-0046,vacant,improvement_value_zero_or_null
02-044-0-0047,vacant,land_use_field
02-044-0-0048,developed,improvement_value_ge_20pct_land_value
02-044-0-0049,developed,improvement_value_ge_20pct_land_value
02-044-0-0050,vacant,land_use_field
02-044-0-0051,developed,improvement_value_ge_20pct_land_value
02-045-0-0001,developed,improvement_value_ge_20pct_land_value
02-045-0-0002,developed,improvement_value_ge_20pct_land_value
02-045-0-0003,developed,improvement_value_ge_20pct_land_value
02-045-0-0004,developed,improvement_value_ge_20pct_land_value
02-045-0-0005,developed,improvement_value_ge_20pct_land_value
02-045-0-0006,developed,improvement_value_ge_20pct_land_value
02-045-0-0007,developed,improvement_value_ge_20pct_land_value
02-045-0-0008,developed,improvement_value_ge_20pct_land_value
02-045-0-0009,developed,improvement_value_ge_20pct_land_value
02-045-0-0010,developed,improvement_value_ge_20pct_land_value
02-045-0-0011,developed,improvement_value_ge_20pct_land_value
02-045-0-0012,developed,improvement_value_ge_20pct_land_value
02-045-0-0013,developed,improvement_value_ge_20pct_land_value
02-045-0-0014,developed,improvement_value_ge_20pct_land_value
02-045-0-0015,developed,improvement_value_ge_20pct_land_value
02-045-0-0016,developed,improvement_value_ge_20pct_land_value
02-045-0-0017,developed,improvement_value_ge_20pct_land_value
02-045-0-0018,developed,improvement_value_ge_20pct_land_value
02-045-0-0019,developed,improvement_value_ge_20pct_land_value
02-045-0-0020,developed,improvement_value_ge_20pct_land_value
02-045-0-0023,vacant,land_use_field
02-045-0-0026,developed,improvement_value_ge_20pct_land_value
02-045-0-0028,vacant,land_use_field
02-045-0-0029,vacant,land_use_field
02-045-0-0031,vacant,improvement_value_zero_or_null
02-046-0-0001,developed,improvement_value_ge_20pct_land_value
02-046-0-0002,developed,improvement_value_ge_20pct_land_value
02-046-0-0003,developed,improvement_value_ge_20pct_land_value
02-046-0-0004,developed,improvement_value_ge_20pct_land_value
02-046-0-0008,developed,improvement_value_ge_20pct_land_value
02-046-0-0009,developed,improvement_value_ge_20pct_land_value
02-046-0-0012,developed,improvement_value_ge_20pct_land_value
02-046-0-0013,developed,improvement_value_ge_20pct_land_value
02-046-0-0014,developed,improvement_value_ge_20pct_land_value
02-046-0-0016,partial,improvement_value_lt_20pct_land_value
02-046-0-0017,vacant,land_use_field
02-046-0-0018,partial,improvement_value_lt_20pct_land_value
02-046-0-0019,developed,improvement_value_ge_20pct_land_value
02-046-0-0020,developed,improvement_value_ge_20pct_land_value
02-046-0-0021,partial,improvement_value_lt_20pct_land_value
02-046-0-0022,developed,improvement_value_ge_20pct_land_value
02-046-0-0023,partial,improvement_value_lt_20pct_land_value
02-046-0-0024,developed,improvement_value_ge_20pct_land_value
02-046-0-0025,developed,improvement_value_ge_20pct_land_value
02-046-0-0026,developed,improvement_value_ge_20pct_land_value
02-046-0-0028,developed,improvement_value_ge_20pct_land_value
02-046-0-0029,vacant,improvement_value_zero_or_null
02-046-0-0031,developed,improvement_value_ge_20pct_land_value
02-047-0-0001,developed,improvement_value_ge_20pct_land_value
02-047-0-0005,developed,improvement_value_ge_20pct_land_value
02-047-0-0006,developed,improvement_value_ge_20pct_land_value
02-047-0-0007,developed,improvement_value_ge_20pct_land_value
02-047-0-0008,developed,improvement_value_ge_20pct_land_value
02-047-0-0009,developed,improvement_value_ge_20pct_land_value
02-047-0-0010,vacant,land_use_field
02-047-0-0011,vacant,land_use_field
02-047-0-0012,vacant,land_use_field
02-047-0-0013,developed,improvement_value_ge_20pct_land_value
02-047-0-0015,vacant,land_use_field
02-047-0-0017,developed,improvement_value_ge_20pct_land_value
02-047-0-0018,developed,improvement_value_ge_20pct_land_value
02-047-0-0019,developed,improvement_value_ge_20pct_land_value
02-047-0-0020,developed,improvement_value_ge_20pct_land_value
02-047-0-0021,vacant,land_use_field
02-047-0-0022,developed,improvement_value_ge_20pct_land_value
02-047-0-0023,developed,improvement_value_ge_20pct_land_value
02-047-0-0024,developed,improvement_value_ge_20pct_land_value
02-047-0-0026,vacant,land_use_field
02-047-0-0028,vacant,land_use_field
02-047-0-0029,developed,missing_values_default_developed
02-047-0-0030,developed,missing_values_default_developed
02-048-0-0001,developed,improvement_value_ge_20pct_land_value
02-048-0-0002,developed,improvement_value_ge_20pct_land_value
02-048-0-0003,developed,improvement_value_ge_20pct_land_value
02-048-0-0004,developed,improvement_value_ge_20pct_land_value
02-048-0-0005,developed,improvement_value_ge_20pct_land_value
02-048-0-0006,developed,improvement_value_ge_20pct_land_value
02-048-0-0007,developed,improvement_value_ge_20pct_land_value
