parcel_id,centroid_lng,centroid_lat,sampled_zone,extraction_method,color_match_confidence,lab_distance,parcel_city,acreage
32042040040000,-112.069195,40.505671,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2287,3.37,Herriman,0.28
32044050410000,-112.070512,40.498753,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1233,7.11,Herriman,0.25
32042040050000,-112.068876,40.50567,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2249,3.45,Herriman,0.27
32092000580000,-112.065747,40.48724,Mixed Use - Towne Center,centroid,0.0687,13.56,,20
32044050420000,-112.070206,40.498753,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1205,7.3,Herriman,0.25
32042040060000,-112.068555,40.505672,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2268,3.41,Herriman,0.28
32044050430000,-112.069901,40.498753,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1836,4.45,Herriman,0.24
32042040070000,-112.068231,40.505672,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1725,4.8,Herriman,0.28
32092000590000,-112.071147,40.488048,Mixed Use - Towne Center,centroid,0.0676,13.79,,
32042050010000,-112.069528,40.505137,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1842,4.43,Herriman,0.26
32044050440000,-112.071806,40.499711,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1703,4.87,Herriman,0.94
32092000600000,-112.069957,40.487913,Mixed Use - Towne Center,centroid,0.069,13.48,,
32042050020000,-112.069222,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1821,4.49,Herriman,0.26
32044050460000,-112.070997,40.499723,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1845,4.42,Herriman,1
32092010010000,-112.068469,40.491409,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0497,19.13,,9.01
32044050480000,-112.070331,40.499775,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0966,9.36,Herriman,0.5
32092010020000,-112.068053,40.492456,Military Operation,centroid,0.0333,29.05,,1
32044050500000,-112.070316,40.499533,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1096,8.12,Herriman,0.51
32042050030000,-112.068917,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1811,4.52,Herriman,0.26
32092260010000,-112.066122,40.492625,Low Density Residential (1.8-2.5 du/acre),centroid,0.1817,4.5,Herriman,10.08
32042050040000,-112.068611,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1641,5.09,Herriman,0.26
32044260040000,-112.066551,40.498921,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1407,6.11,Herriman,2.47
32092260020000,-112.066137,40.493053,Low Density Residential (1.8-2.5 du/acre),centroid,0.139,6.2,Herriman,0.25
32042050050000,-112.068305,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1241,7.06,Herriman,0.26
32044260060000,-112.067205,40.498174,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1272,6.86,Herriman,0.39
32092260030000,-112.066333,40.492856,Low Density Residential (1.8-2.5 du/acre),centroid,0.0892,10.21,Herriman,0.25
32042050060000,-112.068,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.12,7.33,Herriman,0.26
32044260070000,-112.067286,40.497803,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1872,4.34,Herriman,0.28
32042050070000,-112.067694,40.505138,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1259,6.94,Herriman,0.26
32044260080000,-112.067251,40.497506,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1315,6.6,Herriman,0.28
32042050080000,-112.069516,40.504751,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2463,3.06,Herriman,0.31
32044260090000,-112.066675,40.498196,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1333,6.5,Herriman,0.39
32042050090000,-112.069186,40.50475,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2463,3.06,Herriman,0.31
32044260100000,-112.066595,40.4978,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1647,5.07,Herriman,0.27
32042050100000,-112.068855,40.504751,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2445,3.09,Herriman,0.31
32044260110000,-112.066636,40.497503,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1343,6.45,Herriman,0.28
32042050110000,-112.068524,40.504751,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2207,3.53,Herriman,0.31
32044260120000,-112.065805,40.498023,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0941,9.63,Herriman,1.99
32042050120000,-112.068196,40.504754,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1637,5.11,Herriman,0.31
32044260130000,-112.066271,40.497523,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1342,6.45,Herriman,0.23
32042050130000,-112.067804,40.504792,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1475,5.78,Herriman,0.37
32042050140000,-112.067578,40.504605,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1398,6.15,Herriman,0.34
32044260140000,-112.065966,40.497521,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0948,9.55,Herriman,0.23
32042050150000,-112.067627,40.504286,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1463,5.84,Herriman,0.25
32044260150000,-112.06566,40.49752,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0986,9.14,Herriman,0.23
32042050160000,-112.067637,40.504042,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1205,7.3,Herriman,0.26
32044260160000,-112.065338,40.497519,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1674,4.97,Herriman,0.25
32042060010000,-112.071866,40.504711,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2091,3.78,Herriman,0.67
32044260170000,-112.065655,40.499248,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0889,10.25,Herriman,0.55
32042060020000,-112.071332,40.504756,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2374,3.21,Herriman,0.28
32044260180000,-112.065655,40.498996,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0818,11.22,Herriman,0.55
32042060030000,-112.071018,40.504739,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2056,3.86,Herriman,0.3
32044260190000,-112.065653,40.498744,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0933,9.72,Herriman,0.56
32042060040000,-112.070694,40.50474,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1339,6.47,Herriman,0.3
32044260200000,-112.065653,40.498491,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0977,9.23,Herriman,0.56
32042060050000,-112.070371,40.504741,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1017,8.83,Herriman,0.3
32044260210000,-112.0673,40.499291,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2245,3.45,Herriman,0.25
32042060060000,-112.070047,40.504743,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1099,8.1,Herriman,0.3
32044260220000,-112.067215,40.499011,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1455,5.87,Herriman,0.26
32042060070000,-112.07192,40.504211,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1801,4.55,Herriman,0.5
32044260230000,-112.067336,40.498753,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1773,4.64,Herriman,0.24
32042060080000,-112.071406,40.504157,Agricultural Residential (1.8-3.0 du/acre),centroid,0.198,4.05,Herriman,0.38
32044260240000,-112.066197,40.499439,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1806,4.54,Herriman,0.08
32042060090000,-112.071018,40.504191,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1795,4.57,Herriman,0.3
32044260250000,-112.067184,40.500279,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1359,6.36,Herriman,0.25
32042060100000,-112.070694,40.504192,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1128,7.86,Herriman,0.3
32044260260000,-112.067202,40.500049,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1177,7.5,Herriman,0.24
32042060110000,-112.070371,40.504193,Agricultural Residential (1.8-3.0 du/acre),centroid,0.097,9.31,Herriman,0.3
32044260270000,-112.067269,40.499757,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1675,4.97,Herriman,0.24
32092260040000,-112.066577,40.492678,Low Density Residential (1.8-2.5 du/acre),centroid,0.0934,9.71,Herriman,0.31
32042060120000,-112.070047,40.504193,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1009,8.91,Herriman,0.3
32044260280000,-112.067094,40.499559,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1643,5.09,Herriman,0.29
32092260050000,-112.06684,40.492539,Low Density Residential (1.8-2.5 du/acre),centroid,0.1015,8.86,Herriman,0.36
32042060130000,-112.071014,40.505632,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1906,4.25,Herriman,0.71
32044260290000,-112.066629,40.499565,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1361,6.35,Herriman,0.27
32092260060000,-112.067154,40.492397,Low Density Residential (1.8-2.5 du/acre),centroid,0.1961,4.1,Herriman,0.37
32044260300000,-112.066441,40.499751,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1293,6.73,Herriman,0.24
32042060150000,-112.070632,40.505373,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1022,8.79,Herriman,2.06
32092260070000,-112.067126,40.491962,Low Density Residential (1.8-2.5 du/acre),centroid,0.1456,5.87,Herriman,0.44
32044260310000,-112.066507,40.500044,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1037,8.64,Herriman,0.24
32042060160000,-112.0701,40.505348,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1043,8.58,Herriman,0.25
32092260080000,-112.066737,40.491858,Low Density Residential (1.8-2.5 du/acre),centroid,0.0914,9.94,Herriman,0.35
32044260320000,-112.066526,40.500275,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1338,6.48,Herriman,0.25
32042060170000,-112.070098,40.505082,Agricultural Residential (1.8-3.0 du/acre),centroid,0.099,9.1,Herriman,0.27
32092260090000,-112.066398,40.49198,Low Density Residential (1.8-2.5 du/acre),centroid,0.0973,9.28,Herriman,0.28
32044260330000,-112.066068,40.500272,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1413,6.08,Herriman,0.24
32042070010000,-112.069514,40.504202,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1737,4.76,Herriman,0.29
32092260100000,-112.066204,40.492202,Low Density Residential (1.8-2.5 du/acre),centroid,0.1189,7.41,Herriman,0.25
32044260340000,-112.06609,40.500037,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1062,8.41,Herriman,0.24
32042070020000,-112.069189,40.504203,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1737,4.76,Herriman,0.29
32092260110000,-112.066008,40.492398,Low Density Residential (1.8-2.5 du/acre),centroid,0.1857,4.38,Herriman,0.25
32044260350000,-112.066138,40.499741,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0984,9.17,Herriman,0.24
32042070030000,-112.068864,40.504204,Agricultural Residential (1.8-3.0 du/acre),centroid,0.175,4.72,Herriman,0.29
32092260120000,-112.065812,40.492595,Low Density Residential (1.8-2.5 du/acre),centroid,0.1816,4.51,Herriman,0.25
32044260360000,-112.065926,40.499565,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0912,9.97,Herriman,0.29
32042070040000,-112.06854,40.504205,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1626,5.15,Herriman,0.28
32044260370000,-112.065456,40.499588,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0911,9.98,Herriman,0.31
32092260130000,-112.065614,40.492786,Low Density Residential (1.8-2.5 du/acre),centroid,0.1399,6.15,Herriman,0.24
32092260140000,-112.065413,40.492988,Low Density Residential (1.8-2.5 du/acre),centroid,0.138,6.25,Herriman,0.24
32092260150000,-112.065225,40.493185,Low Density Residential (1.8-2.5 du/acre),centroid,0.1093,8.15,Herriman,0.25
32092260160000,-112.064557,40.493133,Low Density Residential (1.8-2.5 du/acre),centroid,0.1104,8.06,Herriman,0.24
32092260170000,-112.064556,40.492889,Low Density Residential (1.8-2.5 du/acre),centroid,0.1118,7.95,Herriman,0.24
32092260180000,-112.064555,40.492645,Low Density Residential (1.8-2.5 du/acre),centroid,0.126,6.94,Herriman,0.24
32092260190000,-112.064554,40.4924,Low Density Residential (1.8-2.5 du/acre),centroid,0.1473,5.79,Herriman,0.24
32092260200000,-112.064553,40.492156,Low Density Residential (1.8-2.5 du/acre),centroid,0.1444,5.92,Herriman,0.24
32092260210000,-112.064548,40.491912,Low Density Residential (1.8-2.5 du/acre),centroid,0.0902,10.09,Herriman,0.24
32092260220000,-112.064589,40.491674,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1289,6.76,Herriman,0.25
32092260230000,-112.064723,40.491469,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0528,17.93,Herriman,0.26
32092260240000,-112.064914,40.491296,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0681,13.68,Herriman,0.24
32092260250000,-112.065166,40.491152,Military Operation,centroid,0.0357,26.97,Herriman,0.24
32092260260000,-112.06546,40.491011,Military Operation,centroid,0.0342,28.25,Herriman,0.28
32092260270000,-112.065578,40.490771,Military Operation,centroid,0.0392,24.48,Herriman,0.24
32092260280000,-112.065561,40.490482,Mixed Use - Towne Center,centroid,0.048,19.83,Herriman,0.25
32092260290000,-112.065559,40.490331,Mixed Use - Towne Center,centroid,0.0568,16.6,Herriman,0.03
32092260330000,-112.067074,40.48988,Mixed Use - Towne Center,centroid,0.0548,17.25,Herriman,0.04
32092260340000,-112.067106,40.490014,Mixed Use - Towne Center,centroid,0.0423,22.66,Herriman,0.32
32092260350000,-112.067161,40.490276,Military Operation,centroid,0.0376,25.63,Herriman,0.28
32092260360000,-112.067153,40.490527,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0515,18.41,Herriman,0.25
32092260370000,-112.06717,40.490784,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1585,5.31,Herriman,0.29
32092260380000,-112.067069,40.491122,Low Density Residential (1.8-2.5 du/acre),centroid,0.1219,7.2,Herriman,0.59
32092260390000,-112.066596,40.491173,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1153,7.67,Herriman,0.29
32092260400000,-112.066087,40.491159,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0792,11.62,Herriman,0.5
32092260410000,-112.066478,40.490657,Military Operation,centroid,0.0361,26.7,Herriman,0.41
32092260420000,-112.06599,40.490697,Military Operation,centroid,0.0339,28.47,Herriman,0.37
32092260430000,-112.066272,40.490378,Military Operation,centroid,0.0381,25.24,Herriman,0.5
32092260440000,-112.066397,40.490169,Mixed Use - Towne Center,centroid,0.0535,17.69,Herriman,0.3
32092260450000,-112.066195,40.49012,Mixed Use - Towne Center,centroid,0.0559,16.88,Herriman,0.06
32044260380000,-112.065328,40.499853,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1187,7.43,Herriman,0.23
32092270010000,-112.063954,40.493132,Low Density Residential (1.8-2.5 du/acre),centroid,0.1985,4.04,Herriman,0.23
32044260390000,-112.065421,40.500134,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1116,7.96,Herriman,0.25
32092270020000,-112.063953,40.492885,Low Density Residential (1.8-2.5 du/acre),centroid,0.1405,6.12,Herriman,0.23
32044270040000,-112.064585,40.498954,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1275,6.84,Herriman,1
32092270030000,-112.063952,40.492638,Low Density Residential (1.8-2.5 du/acre),centroid,0.1466,5.82,Herriman,0.23
32044270060000,-112.064118,40.500043,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1367,6.32,Herriman,0.53
32092270040000,-112.063951,40.492391,Low Density Residential (1.8-2.5 du/acre),centroid,0.2287,3.37,Herriman,0.23
32044270080000,-112.064118,40.499641,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1631,5.13,Herriman,0.5
32092270050000,-112.063951,40.49214,Low Density Residential (1.8-2.5 du/acre),centroid,0.1172,7.54,Herriman,0.24
32044270090000,-112.064503,40.499328,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1392,6.18,Herriman,0.51
32092270060000,-112.063947,40.491888,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0739,12.53,Herriman,0.23
32044270100000,-112.063746,40.499365,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1995,4.01,Herriman,0.23
32092270070000,-112.063953,40.491639,Military Operation,centroid,0.0345,28.01,Herriman,0.24
32044270110000,-112.063947,40.498883,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1856,4.39,Herriman,0.26
32092270080000,-112.064,40.491397,Military Operation,centroid,0.033,29.34,Herriman,0.3
32044270120000,-112.064787,40.498542,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1339,6.47,Herriman,0.24
32092270090000,-112.064235,40.491178,Military Operation,centroid,0.0383,25.12,Herriman,0.26
32044270130000,-112.064465,40.49854,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1472,5.79,Herriman,0.23
32092270100000,-112.063946,40.491064,Mixed Use - Towne Center,centroid,0.0465,20.51,Herriman,0.25
32044270140000,-112.064153,40.498543,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1582,5.32,Herriman,0.23
32092270110000,-112.064995,40.490696,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0508,18.69,Herriman,0.26
32044270150000,-112.063855,40.498544,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1884,4.31,Herriman,0.24
32092270120000,-112.064693,40.490833,Mixed Use - Towne Center,centroid,0.0541,17.49,Herriman,0.23
32092270130000,-112.064419,40.490952,Mixed Use - Towne Center,centroid,0.0517,18.35,Herriman,0.27
32044270160000,-112.06354,40.498978,Agricultural Residential (1.8-3.0 du/acre),centroid,0.097,9.31,Herriman,0.24
32092270140000,-112.064424,40.490741,Mixed Use - Towne Center,centroid,0.0544,17.37,Herriman,0.1
32044270170000,-112.063533,40.498756,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0837,10.94,Herriman,0.23
32092270150000,-112.063548,40.491053,Mixed Use - Towne Center,centroid,0.0559,16.9,Herriman,0.03
32044270180000,-112.063506,40.498508,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0812,11.32,Herriman,0.24
32092270160000,-112.063557,40.491228,Mixed Use - Towne Center,centroid,0.0436,21.92,Herriman,0.31
32044270190000,-112.063144,40.499375,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1035,8.66,Herriman,0.34
32092270170000,-112.06354,40.491511,Military Operation,centroid,0.0347,27.84,Herriman,0.24
32044270210000,-112.062892,40.49897,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0645,14.5,Herriman,0.24
32092270180000,-112.063539,40.491751,Military Operation,centroid,0.035,27.59,Herriman,0.24
32044270220000,-112.062893,40.498736,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0731,12.68,Herriman,0.24
32092270190000,-112.063538,40.491989,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0704,13.2,Herriman,0.24
32044270230000,-112.062894,40.498503,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0879,10.37,Herriman,0.24
32092270200000,-112.063537,40.492225,Low Density Residential (1.8-2.5 du/acre),centroid,0.0972,9.29,Herriman,0.24
32092270210000,-112.063536,40.49246,Low Density Residential (1.8-2.5 du/acre),centroid,0.158,5.33,Herriman,0.24
32044270240000,-112.062894,40.498273,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0841,10.89,Herriman,0.23
32092270220000,-112.063575,40.492704,Low Density Residential (1.8-2.5 du/acre),centroid,0.1192,7.39,Herriman,0.23
32044270250000,-112.062895,40.498046,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0874,10.45,Herriman,0.23
32092270230000,-112.063565,40.493003,Low Density Residential (1.8-2.5 du/acre),centroid,0.116,7.62,Herriman,0.28
32044270260000,-112.062895,40.497817,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0897,10.15,Herriman,0.24
